                2016                   0                   2                   0                   2                   0             56160.0                  11                   1                   0                   0                   5                   0                  39                  58                   2                   1                   6                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   2                 0.0                  23                   1                   0                   4                   2                   8                  40                  79                   2                   1                   0                   1                   2                   0                   1                   2
                2016                   0                   3                   0                   1                   0              8775.0                   6                   1                   0                   0                   1                   0                  41                  40                   2                   1                   2                   8                   0                   2                   0                   3
                2016                   2                   3                   0                   2                   2                 0.0                  38                  16                   1                   2                   0                   1                  42                  44                   2                   3                   0                   1                   2                   2                   1                   1
                2016                   4                   0                   0                   0                   2                 0.0                   5                   5                   1                   4                   3                   2                  43                  68                   2                   3                   5                   1                   2                   0                   2                   2
                2016                   0                   2                   0                   1                   0             15210.0                  12                   1                   2                   0                   1                   0                  44                  36                   2                   1                   1                   1                   0                   2                   0                   3
                2016                   3                   0                   0                   0                   4                 0.0                  21                   1                   1                   5                   8                   8                  45                  70                   1                   1                   5                   1                   2                   0                   2                   2
                2016                   0                   2                   0                   1                   0             38610.0                  15                   1                   0                   0                   1                   0                  46                  28                   1                   1                   0                   1                   0                   2                   0                   3
                2016                   3                   0                   0                   0                   4                 0.0                  39                   2                   0                   4                   3                   1                  47                  35                   2                   2                   1                   1                   2                   0                   1                   2
                2016                   4                   1                   0                   2                   3             25740.0                  40                  15                   2                   3                   0                   1                  48                  33                   1                   3                   2                   1                   2                   2                   2                   1
                2016                   0                   0                   0                   1                   0                 0.0                   0                   1                   4                   0                   2                   0                  49                  23                   1                   1                   3                   1                   0                   2                   0                   3
                2016                   5                   0                   0                   0                   4             56160.0                  15                   1                   0                   3                   1                   1                  50                  47                   2                   1                   0                   1                   2                   0                   1                   2
                2016                   6                   0                   0                   0                   3                 0.0                   5                   5                   0                   3                   4                   1                  51                  25                   2                   3                   1                   1                   2                   0                   1                   2
                2016                   4                   0                   0                   1                   2                 0.0                  13                   1                   1                   4                   0                   1                  52                  70                   2                   1                   0                   1                   2                   2                   2                   1
                2016                   3                   0                   0                   0                   4               936.0                   0                   1                   0                   3                   5                   1                  53                  20                   1                   1                   5                   1                   1                   0                   2                   2
                2016                   0                   2                   0                   1                   0        164382.03756                  15                   1                   0                   0                   4                   0                  54                  41                   1                   1                   4                   8                   0                   2                   0                   3
                2016                   4                   1                   0                   2                   4              2574.0                  15                   1                   0                   4                   0                   1                  55                  53                   2                   1                   6                   1                   2                   2                   2                   1
                2016                   4                   0                   0                   0                   1             21060.0                   8                   1                   0                   4                   2                   1                  56                  42                   2                   1                   2                   1                   2                   0                   1                   2
                2016                   3                   0                   0                   0                   1             11115.0                  23                   1                   0                   2                   2                   1                  57                  40                   2                   1                   1                   1                   2                   0                   2                   2
                2016                   4                   0                   0                   0                   2             31590.0                  23                   1                   0                   4                   3                   1                  58                  57                   2                   1                   1                   2                   2                   0                   1                   2
                2016                   0                   3                   0                   1                   0              4212.0                   0                   1                   0                   0                   1                   0                  59                  59                   2                   1                   0                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   2                   4              3042.0                  22                   1                   0                   3                   0                   2                  60                  35                   2                   1                   0                   1                   1                   2                   1                   1
                2016                   0                   4                   0                   2                   0              9945.0                   0                   2                   0                   0                   2                   0                  61                  26                   1                   2                   3                   8                   0                   2                   0                   3
                2016                   1                   0                   0                   0                   1                 0.0                   1                   2                   0                   2                   3                   2                  62                  35                   1                   2                   3                   2                   2                   0                   1                   2
                2016                   0                   0                   0                   3                   0                 0.0                  97                   2                   0                   0                   1                   0                  63                  51                   2                   2                   3                   8                   0                   2                   0                   3
                2016                   5                   0                   0                   0                   4              9945.0                   0                   2                   0                   3                   3                   1                  64                  39                   2                   2                   1                   8                   2                   0                   1                   2
                2016                   1                   0                   0                   5                   2                 0.0                  38                  16                   8                   2                   0                   8                  65                  27                   2                   3                   1                   1                   2                   2                   8                   1
                2016                   0                   2                   0                   2                   0             12870.0                  22                  16                   0                   0                   1                   0                  66                  30                   1                   3                   0                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   1             11115.0                  22                  16                   0                   1                   1                   1                  67                  29                   1                   3                   4                   1                   2                   0                   1                   2
                2016                   1                   3                   0                   1                   4                 0.0                   1                   2                   0                   1                   0                   1                  68                  39                   2                   2                   1                   1                   1                   2                   1                   1
                2016                   3                   0                   0                   4                   2                 0.0                   1                   2                   0                   3                   0                   2                  69                  60                   2                   2                   0                   1                   2                   2                   1                   1
                2016                   6                   0                   0                   2                   2                 0.0                  22                  16                   3                   5                   0                   1                  70                  74                   2                   3                   1                   1                   2                   2                   1                   1
                2016                   1                   0                   0                   3                   1                 0.0                   0                   2                   0                   1                   0                   2                  71                  74                   2                   2                   1                   1                   2                   2                   2                   1
                2016                   4                   2                   0                   1                   2             38610.0                  97                   2                   0                   3                   0                   1                  72                  57                   2                   2                   0                   1                   2                   2                   1                   1
                2016                   2                   0                   0                   0                   1                 0.0                   1                   2                   0                   2                   5                   1                  73                  80                   1                   2                   1                   1                   2                   0                   1                   2
                2016                   2                   0                   0                   0                   2                 0.0                   1                   2                   1                   4                   1                   8                  74                  70                   1                   2                   0                   1                   2                   0                   8                   2
                2016                   4                   3                   0                   1                   2             21060.0                  40                   2                   1                   4                   0                   1                  75                  35                   2                   2                   2                   1                   2                   2                   8                   1
                2016                   1                   0                   0                   0                   4                 0.0                  97                   2                   0                   1                   1                   2                  76                  49                   2                   2                   3                   1                   1                   0                   1                   2
                2016                   4                   3                   0                   1                   3             25740.0                   8                   1                   1                   2                   0                   1                  77                  36                   2                   1                   1                   1                   2                   2                   1                   1
                2016                   4                   2                   0                   1                   3             31590.0                   1                   2                   1                   3                   0                   1                  78                  37                   2                   2                   0                   1                   2                   2                   1                   1
                2016                   0                   0                   0                   1                   0                 0.0                   0                   1                   0                   0                   1                   0                  79                  78                   2                   1                   0                   1                   0                   2                   0                   3
                2016                   0                   3                   0                   2                   0                 0.0                   1                   2                   0                   0                   9                   0                  80                  41                   1                   2                   9                   1                   0                   2                   0                   3
                2016                   5                   2                   0                   2                   1             74880.0                   5                   5                   1                   3                   0                   1                  81                  42                   1                   3                   1                   1                   2                   2                   2                   1
                2016                   0                   2                   0                   1                   0             31590.0                   0                   1                   0                   0                   5                   0                  82                  35                   2                   1                   7                   2                   0                   2                   0                   3
                2016                   4                   2                   0                   1                   4             56160.0                  14                   1                   0                   4                   0                   1                  83                  33                   1                   1                   4                   1                   2                   2                   2                   1
                2016                   0                   2                   0                   2                   0             38610.0                  15                   1                   0                   0                   3                   0                  84                  44                   1                   1                   4                   1                   0                   1                   0                   3
                2016                   0                   3                   0                   4                   0             25740.0                  24                   1                   2                   0                   2                   0                  85                  41                   1                   1                   1                   2                   0                   2                   0                   3
                2016                   4                   3                   0                   1                   3             21060.0                  15                   1                   0                   4                   0                   2                  86                  52                   1                   1                   6                   2                   2                   1                   2                   1
                2016                   4                   0                   0                   0                   2             38610.0                  14                   1                   0                   4                   3                   1                  87                  45                   2                   1                   4                   1                   2                   0                   2                   2
                2016                   1                   3                   0                   5                   2             11115.0                  38                  16                   1                   1                   0                   2                  88                  41                   2                   3                   2                   1                   1                   2                   1                   1
                2016                   0                   3                   0                   1                   0              8775.0                  38                   1                   2                   0                   1                   0                  89                  41                   2                   1                   2                   1                   0                   2                   0                   3
                2016                   0                   0                   0                   1                   0                 0.0                  11                   1                   0                   0                   1                   0                  90                  68                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   2                   0                   0                   0                   2                 0.0                   0                   2                   0                   2                   1                   1                  91                  57                   2                   2                   1                   1                   2                   0                   1                   2
                2016                   0                   0                   0                   3                   0                 0.0                  39                   2                   1                   0                   1                   0                  92                  72                   1                   2                   1                   2                   0                   2                   0                   3
                2016                   3                   0                   0                   2                   2                 0.0                  14                   1                   0                   5                   0                   1                  93                  68                   1                   1                   3                   1                   2                   2                   1                   1
                2016                   0                   3                   0                   1                   0             46800.0                  14                   1                   0                   0                   2                   0                  94                  50                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   0                   2                   0                   1                   0             65520.0                  21                   1                   0                   0                   3                   0                  95                  40                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   8                   0                   0                   0                   2             25740.0                   0                   1                   0                   3                   1                   1                  96                  58                   1                   1                   7                   1                   2                   0                   1                   2
                2016                   4                   0                   0                   0                   2              9945.0                  25                   1                   2                   4                   8                   1                  97                  43                   1                   1                   1                   1                   2                   0                   2                   2
                2016                   8                   0                   0                   0                   4              3042.0                   1                   2                   0                   1                   1                   1                  98                  25                   1                   2                   2                   1                   2                   0                   1                   2
